fid,立木ID,立木番号,樹種,胸高直径,樹高,矢高,材積,ステータス,間伐,レ,境界木,除外木,調査地範囲,コメント,幹周,経度,緯度,平面直角Ｘ,平面直角Ｙ,エリア
1536,1695,-1,アカマツ,11.60000038,11.69999981,2.799999952,0.064977363,生立木,0,0,0,0,1,,36.40000153,136.925704,37.29732136,143977.9809,-21362.56802,A1_1
1537,1701,-1,アテ,13.30000019,13,5.699999809,0.091743968,生立木,0,0,0,0,1,,41.70000076,136.9260024,37.29754989,144003.2741,-21336.05139,A1_1
1538,1704,-1,アテ,11.39999962,11.5,3.299999952,0.061969392,生立木,0,0,0,0,1,,35.79999924,136.9259937,37.29759309,144008.07,-21336.80693,A1_1
1539,1705,-1,アカマツ,8.699999809,9.100000381,3.799999952,0.030904306,生立木,0,0,0,0,1,,27.29999924,136.9259696,37.29766518,144016.0755,-21338.92404,A1_1
1540,1706,-1,アカマツ,12.5,12.39999962,3.400000095,0.078493699,生立木,0,0,0,0,1,,39.20000076,136.9260055,37.29770165,144020.1145,-21335.72837,A1_1
1541,1708,-1,スギ,32.84149933,22.70000076,1.85650003,0.839301348,生立木,1,0,0,0,1,,103,136.9260095,37.29789449,144041.5135,-21335.32105,A1_1
1542,1713,-1,スギ,32.15340042,22.5,0,0.800393283,生立木,1,0,0,0,1,,100.8000031,136.9257285,37.29800486,144053.825,-21360.20533,A1_1
1543,1714,-1,スギ,36.16849899,23.70000076,0,1.044862151,生立木,1,0,0,0,1,,113.4000015,136.9256364,37.29805442,144059.3456,-21368.35107,A1_1
1544,1719,-1,スギ,32.52840042,22.60000038,0.835600019,0.821135163,生立木,0,0,0,0,1,,102.0999985,136.9261185,37.29778658,144029.5139,-21325.69171,A1_1
1545,1720,-1,スギ,25.91550064,20.20000076,2.599099874,0.484962195,生立木,0,0,0,0,1,,81.30000305,136.9260258,37.29791334,144043.6017,-21333.87598,A1_1
1546,1723,-1,アカマツ,13.69999981,13.30000019,5.5,0.098862752,生立木,0,0,0,0,1,,43,136.9260061,37.29777809,144028.5971,-21335.65713,A1_1
1547,1724,-1,アカマツ,9.600000381,9.899999619,2.400000095,0.040215988,生立木,0,0,0,0,1,,30.10000038,136.9260653,37.29776572,144027.211,-21330.41581,A1_1
1548,1727,-1,アカマツ,12.30000019,12.19999981,7.599999905,0.075099386,生立木,0,0,0,0,1,,38.59999847,136.9261569,37.29771805,144021.9003,-21322.30139,A1_1
1549,1729,-1,アカマツ,11.19999981,11.30000019,2.5,0.05905126,生立木,0,0,0,0,1,,35.09999847,136.9260323,37.29771454,144021.5389,-21333.34789,A1_1
1550,1733,-1,スギ,25.10000038,19.89999962,0,0.429518819,生立木,1,1,0,0,1,,78.80000305,136.9260817,37.29770042,144019.9608,-21328.97588,A1_1
1551,1734,-1,アカマツ,8.800000191,9.199999809,22,0.031893522,生立木,0,0,0,0,1,,27.60000038,136.9260346,37.297641,144013.3775,-21333.16653,A1_1
1552,1735,-1,スギ,22.5,18.5,0,0.125314876,生立木,0,0,0,0,1,,70.59999847,136.9261571,37.29770282,144020.2102,-21322.29062,A1_1
1553,1738,-1,スギ,9.591799736,9.699999809,0,0.038103618,生立木,0,0,0,0,1,,29.79999924,136.9260441,37.29763505,144012.715,-21332.3251,A1_1
1554,1749,-1,アテ,17.57649994,15.80000019,0,0.186966226,生立木,0,0,0,0,1,,54.90000153,136.9259324,37.29765587,144015.0507,-21342.22109,A1_1
1555,1761,-1,アテ,11.39999962,11.5,4.800000191,0.061969392,生立木,0,0,0,0,1,,35.79999924,136.9253039,37.29699526,143941.8833,-21398.12872,A1_1
1556,1766,-1,アテ,11.39999962,11.30000019,0,0.060978997,生立木,0,0,0,0,1,,35.79999924,136.9253455,37.29701092,143943.6117,-21394.44064,A1_1
1557,1769,-1,アカマツ,14.69999981,13.89999962,0,0.116993479,生立木,0,0,0,0,1,,46.09999847,136.9251583,37.29698569,143940.8542,-21411.0397,A1_1
1558,1771,-1,スギ,36.06679916,23.70000076,2.215800047,1.039500833,生立木,1,0,0,0,1,,113,136.9248565,37.29688012,143929.2073,-21437.82772,A1_1
1559,1772,-1,スギ,40.40280151,24.89999962,1.410400033,1.343340874,生立木,0,0,0,0,1,,126.9000015,136.9248807,37.29687267,143928.3751,-21435.68525,A1_1
1560,1776,-1,スギ,18.19149971,16.20000076,0,0.20409146,生立木,0,0,0,0,1,,56.79999924,136.9249708,37.29698482,143940.8002,-21427.66289,A1_1
1561,1777,-1,アテ,12.30000019,12.19999981,4,0.075099386,生立木,0,0,0,0,1,,38.59999847,136.9248911,37.2969494,143936.8876,-21434.7388,A1_1
1562,1779,-1,アカマツ,18.5,16.5,5.099999905,0.207862943,生立木,0,0,0,0,1,,58.09999847,136.9249729,37.29690437,143931.872,-21427.50486,A1_1
1563,1794,-1,スギ,54.64799881,27.70000076,0.892399967,2.592615366,生立木,0,0,0,0,1,,171.5,136.9246672,37.29691864,143933.5249,-21454.60376,A1_1
1564,1800,-1,アテ,19.20000076,16.89999962,8.399999619,0.150670022,生立木,1,0,0,0,1,,60.29999924,136.9247944,37.29690147,143931.5906,-21443.32896,A1_1
1565,1801,-1,アテ,7.900000095,8.100000381,2.599999905,0.014154069,生立木,0,0,0,0,1,,24.79999924,136.9248132,37.29689704,143931.0948,-21441.66615,A1_1
1566,1802,-1,スギ,30.23880005,21.89999962,0,0.696537793,生立木,0,0,0,0,1,,94.80000305,136.9246388,37.2969692,143939.1421,-21457.10811,A1_1
1567,1804,-1,アテ,15.5,14.5,2.200000048,0.083764374,生立木,0,0,0,0,1,,48.59999847,136.9247368,37.29693966,143935.8417,-21448.42824,A1_1
1568,1805,-1,アカマツ,8.800000191,8.899999619,1.799999952,0.018808691,生立木,0,0,0,0,1,,27.60000038,136.9248174,37.29690718,143932.2191,-21441.28649,A1_1
1569,1806,-1,アカマツ,7.900000095,8.100000381,0.800000012,0.014154069,生立木,0,0,0,0,1,,24.79999924,136.9248366,37.2969069,143932.1836,-21439.58881,A1_1
1570,1809,-1,スギ,30.49959946,22,0,0.71075803,生立木,1,0,0,0,1,,95.5,136.9247236,37.29691149,143932.7186,-21449.60383,A1_1
1571,1811,-1,アテ,30.79999924,22.10000038,0,0.462673455,生立木,0,1,0,0,1,,96.69999695,136.9248365,37.296928,143934.5252,-21439.58548,A1_1
1572,1812,-1,アカマツ,10.69999981,5.699999809,5.599999905,0.031849135,生立木,0,0,0,0,1,,33.59999847,136.9248558,37.29692347,143934.0181,-21437.87748,A1_1
1573,1814,-1,スギ,30.83349991,22.10000038,0,0.72830832,生立木,1,0,0,0,1,,96.69999695,136.9248505,37.29687558,143928.7048,-21438.36538,A1_1
1574,1817,-1,アカマツ,8.300000191,8.5,1.200000048,0.018154008,生立木,0,0,0,0,1,,26,136.9248892,37.29691493,143933.0628,-21434.92412,A1_1
1575,1818,-1,アカマツ,7.800000191,8,27.10000038,0.022421869,枯損木,0,0,0,0,1,,24.5,136.9248505,37.29692254,143933.9161,-21438.35028,A1_1
1576,52,-1,アテ,28.89999962,21.10000038,7.599999905,0.585399449,生立木,0,0,0,0,1,,90.69999695,136.928147,37.29726019,143970.6438,-21146.004,A1_5b
1577,53,-1,アテ,39.20000076,24.10000038,0.800000012,1.170126438,生立木,0,0,0,0,1,,123.0999985,136.9281557,37.29722893,143967.1723,-21145.23749,A1_5b
1578,54,-1,アテ,39.90000153,24.29999924,0.899999976,1.220296621,生立木,0,0,0,0,1,,125.3000031,136.9282107,37.29723992,143968.3797,-21140.35512,A1_5b
1579,55,-1,スギ,54.20750046,27.60000038,1.588099957,2.545411348,生立木,0,0,0,0,1,,170.1999969,136.9280719,37.29717919,143961.6715,-21152.68072,A1_5b
1580,56,-1,スギ,49.68470001,26.79999924,2.836400032,2.108415842,生立木,0,0,0,0,1,,155.8000031,136.9280545,37.29714609,143958.0023,-21154.23673,A1_5b
1581,57,-1,アテ,28.10000038,20.79999924,2.5,0.549053073,生立木,0,0,0,0,1,,88.19999695,136.9282112,37.29722282,143966.4817,-21140.31656,A1_5b
1582,58,-1,アテ,29.71770096,21.70000076,1.958699942,0.668649912,生立木,0,0,0,0,1,,93.30000305,136.9282514,37.29724696,143969.1519,-21136.74759,A1_5b
1583,59,-1,アテ,29.39999962,21.29999924,3.099999905,0.609165192,生立木,0,0,0,0,1,,92.30000305,136.9281782,37.29719121,143962.9812,-21143.25781,A1_5b
1584,60,-1,スギ,38.79450226,24.5,0.993799984,1.227375388,生立木,0,0,0,0,1,,121.5,136.9280768,37.29709368,143952.1808,-21152.26685,A1_5b
1585,61,-1,アテ,27.60000038,20.70000076,2.5,0.529103756,生立木,0,0,0,0,1,,86.69999695,136.928167,37.29713323,143956.5501,-21144.26366,A1_5b
1586,62,-1,アテ,29.20000076,21.20000076,3.400000095,0.599070609,生立木,0,0,0,0,1,,91.69999695,136.9282178,37.29718178,143961.9264,-21139.74292,A1_5b
1587,63,-1,スギ,73.60939789,30.10000038,1.528800011,4.851539612,生立木,0,0,0,0,1,,231.1999969,136.9283095,37.29720362,143964.3299,-21131.60626,A1_5b
1588,64,-1,スギ,68.48660278,29.5,1.274199963,4.168389797,生立木,0,0,0,0,1,,214.8000031,136.9282467,37.29716382,143959.9273,-21137.19261,A1_5b
1589,95,-1,スギ,55.10579681,27.70000076,3.742599964,2.632432222,生立木,0,0,0,0,1,,173.1000061,136.9281478,37.29720959,143965.0277,-21145.9467,A1_5b
1590,96,-1,スギ,59.9510994,28.5,0.695599973,3.158589602,生立木,0,0,0,0,1,,188.1000061,136.9279826,37.29717247,143960.9457,-21160.60384,A1_5b
1591,98,-1,アテ,22.79999924,18.70000076,3.900000095,0.340740502,生立木,0,0,0,0,1,,71.59999847,136.9282005,37.29715699,143959.1797,-21141.2866,A1_5b
1592,99,-1,スギ,40.41410065,24.89999962,4.336999893,1.344027281,生立木,1,0,0,0,1,,126.9000015,136.9280539,37.29706774,143949.3073,-21154.30821,A1_5b
1593,100,-1,アテ,24.60000038,18.29999924,2,0.383436829,枯損木,1,0,0,0,1,,77.19999695,136.928145,37.29710535,143953.4609,-21146.21922,A1_5b
1594,101,-1,アテ,28.5,21,4.099999905,0.568292439,生立木,0,0,0,0,1,,89.5,136.9281681,37.29710682,143953.6187,-21144.17649,A1_5b
1595,102,-1,アテ,31.79999924,22.10000038,2.799999952,0.720229089,生立木,0,0,0,0,1,,99.90000153,136.9281497,37.29708029,143950.6792,-21145.8143,A1_5b
1596,103,-1,アテ,24.60000038,19.5,2.400000095,0.406465858,生立木,0,0,0,0,1,,77.19999695,136.928195,37.29710255,143953.139,-21141.78819,A1_5b
1597,123,-1,アテ,34.40000153,22.89999962,2.799999952,0.866840482,生立木,1,0,0,0,1,,108,136.9281589,37.29715202,143958.6365,-21144.97968,A1_5b
1598,124,-1,アテ,17.79999924,16,2.799999952,0.188408896,生立木,0,0,0,0,1,,55.90000153,136.9280024,37.29716923,143960.5812,-21158.84579,A1_5b
1599,125,-1,スギ,33.72319794,23,1.305999994,0.892475665,生立木,0,0,0,0,1,,105.8000031,136.9279547,37.29716882,143960.547,-21163.07557,A1_5b
1600,126,-1,スギ,35.54399872,23.60000038,1.423300028,1.00789988,生立木,0,0,0,0,1,,111.5,136.9279691,37.29712058,143955.1899,-21161.81117,A1_5b
1601,127,-1,アテ,20.29999924,17.39999962,2.700000048,0.258311838,生立木,0,0,0,0,1,,63.70000076,136.9280784,37.29711629,143954.6902,-21152.12722,A1_5b
1602,128,-1,アテ,24.20000076,19.29999924,1.399999976,0.390832454,生立木,1,0,0,0,1,,76,136.9280104,37.29710684,143953.6562,-21158.15372,A1_5b
1603,129,-1,スギ,39.61019898,24.70000076,3.766199827,1.285259843,生立木,0,0,0,0,1,,124.4000015,136.9280328,37.29708624,143951.3654,-21156.17052,A1_5b
1604,130,-1,スギ,24.98180008,19.79999924,0.910400033,0.444605261,生立木,0,0,0,0,1,,78.19999695,136.92805,37.29703643,143945.8341,-21154.66163,A1_5b
1605,131,-1,アテ,9.649000168,9.699999809,3.279299974,0.038519777,生立木,0,0,0,0,1,,30.10000038,136.9281523,37.29708494,143951.1943,-21145.57572,A1_5b
1606,132,-1,スギ,29.0950985,21.39999962,1.310000062,0.634453714,生立木,0,0,0,0,1,,91.09999847,136.9280738,37.29704666,143946.9637,-21152.54886,A1_5b
1607,133,-1,アテ,31.91669846,22.39999962,0.447700024,0.786178648,生立木,0,0,0,0,1,,100.1999969,136.92811,37.29705004,143947.3314,-21149.34069,A1_5b
1608,134,-1,スギ,47.43519974,26.39999962,1.986199975,1.908595562,生立木,0,0,0,0,1,,148.8999939,136.9281003,37.29702786,143944.8717,-21150.20623,A1_5b
1609,135,-1,アテ,23.5,19,4.099999905,0.365263909,生立木,0,0,0,0,1,,73.80000305,136.9281707,37.2970398,143946.1807,-21143.96532,A1_5b
1610,136,-1,スギ,34.40000153,23.20000076,1.100000024,0.933455527,生立木,0,0,0,0,1,,108,136.9281414,37.29698886,143940.5347,-21146.57633,A1_5b
1611,137,-1,スギ,44.89620209,25.89999962,2.395999908,1.693658352,生立木,0,0,0,0,1,,140.6999969,136.928177,37.29699443,143941.1445,-21143.41781,A1_5b
1612,147,-1,スギ,49.90979767,26.89999962,2.198999882,2.133771181,生立木,0,0,0,0,1,,156.6999969,136.9279252,37.29713747,143957.0749,-21165.70147,A1_5b
1613,148,-1,スギ,29.8064003,21.70000076,0.958500028,0.672300518,生立木,0,0,0,0,1,,93.59999847,136.9279414,37.29700004,143941.8197,-21164.2998,A1_5b
1614,149,-1,スギ,44.18900299,25.70000076,3.838700056,1.632629275,生立木,0,0,0,0,1,,138.5,136.9279737,37.29700347,143942.1937,-21161.43255,A1_5b
1615,150,-1,スギ,34.08699799,23.10000038,1.412299991,0.914070368,生立木,0,0,0,0,1,,106.8000031,136.928008,37.2969904,143940.7358,-21158.40337,A1_5b
1616,151,-1,スギ,18.10020065,16.20000076,5.323199749,0.202224016,生立木,0,0,0,0,1,,56.79999924,136.9281455,37.29700659,143942.5015,-21146.20869,A1_5b
1617,164,-1,スギ,39.40200043,24.60000038,1.97329998,1.26783061,生立木,0,0,0,0,1,,123.6999969,136.9279519,37.29714538,143957.9468,-21163.32998,A1_5b
1618,165,-1,アテ,29.39999962,21.29999924,1.100000024,0.609165192,生立木,1,0,0,0,1,,92.30000305,136.927978,37.29709726,143952.6,-21161.02782,A1_5b
1619,178,-1,スギ,39.5515976,24.70000076,1.482499957,1.281787992,生立木,0,0,0,0,1,,124,136.9281071,37.29701013,143942.903,-21149.61205,A1_5b
1620,180,-1,スギ,47.8608017,26.5,1.23210001,1.947288871,生立木,0,0,0,0,1,,150.1000061,136.9278773,37.29715411,143958.9323,-21169.93828,A1_5b
1621,181,-1,スギ,47.33309937,26.39999962,0.470800012,1.90109694,生立木,0,0,0,0,1,,148.5,136.9278525,37.29715314,143958.8295,-21172.143,A1_5b
1622,182,-1,スギ,33.45389938,22.89999962,2.460500002,0.875703692,生立木,0,0,0,0,1,,104.9000015,136.9280165,37.29703206,143945.3561,-21157.63677,A1_5b
1623,183,-1,スギ,37.90620041,24.20000076,3.58949995,1.16222167,生立木,0,0,0,0,1,,119,136.9279745,37.29706055,143948.5279,-21161.35063,A1_5b
1624,184,-1,スギ,49.96179962,26.89999962,3.45630002,2.137834549,生立木,0,0,0,0,1,,156.6999969,136.9279381,37.29706197,143948.693,-21164.57904,A1_5b
1625,185,-1,スギ,32.78770065,22.70000076,0.991699994,0.836791158,生立木,0,0,0,0,1,,102.6999969,136.9279765,37.29702854,143944.9751,-21161.1813,A1_5b
1626,186,-1,スギ,42.30759811,25.29999924,2.460799932,1.484587193,生立木,0,0,0,0,1,,132.8000031,136.928035,37.29700322,143942.1515,-21155.99947,A1_5b
1627,187,-1,スギ,32.2981987,22.60000038,4.570099831,0.810549557,生立木,0,0,0,0,1,,101.0999985,136.9280758,37.29698561,143940.1882,-21152.39315,A1_5b
1628,188,-1,スギ,28.50109863,21.20000076,4.048399925,0.605323076,生立木,0,0,0,0,1,,89.5,136.9279446,37.29702494,143944.583,-21164.01355,A1_5b
1629,189,-1,スギ,42.96900177,25.5,3.893100023,1.539242268,生立木,0,0,0,0,1,,134.6999969,136.9277801,37.29699921,143941.7643,-21178.60241,A1_5b
1630,190,-1,スギ,39.8022995,24.70000076,2.110599995,1.296670556,生立木,0,0,0,0,1,,125,136.9279077,37.29698335,143939.9753,-21167.2897,A1_5b
1631,191,-1,スギ,32.67839813,22.70000076,5.542699814,0.831701756,生立木,0,0,0,0,1,,102.4000015,136.9278325,37.29698992,143940.7216,-21173.96223,A1_5b
1632,192,-1,スギ,44.95409775,25.89999962,2.4447999,1.697650671,生立木,0,0,0,0,1,,141,136.9279471,37.29697699,143939.2603,-21163.80447,A1_5b
1633,193,-1,スギ,33.60280228,23,3.788000107,0.886663139,生立木,0,0,0,0,1,,105.5,136.9277919,37.29698212,143939.8643,-21177.55925,A1_5b
1634,205,-1,スギ,41.39379883,25.10000038,0.923499942,1.415338516,生立木,0,0,0,0,1,,129.6999969,136.9279937,37.29712853,143956.0674,-21159.63267,A1_5b
1635,207,-1,スギ,38.30830002,24.29999924,1.257499933,1.189702272,生立木,0,0,0,0,1,,120.3000031,136.9278815,37.29705372,143947.7901,-21169.59398,A1_5b
1636,208,-1,スギ,59.69539642,28.39999962,0.768000007,3.123108387,生立木,0,0,0,0,1,,187.1999969,136.9278096,37.29708105,143950.8395,-21175.96091,A1_5b
1637,209,-1,アテ,31.39999962,22,1.200000048,0.699877441,生立木,0,0,0,0,1,,98.59999847,136.9278328,37.29706021,143948.5213,-21173.91409,A1_5b
1638,210,-1,スギ,67.79299927,29.39999962,1.888699889,4.077824116,生立木,0,0,0,0,1,,212.6000061,136.9277335,37.29709691,143952.6169,-21182.70806,A1_5b
1639,211,-1,スギ,43.32820129,25.5,2.954400063,1.562831521,生立木,1,0,0,0,1,,136,136.9278273,37.29702723,143944.8627,-21174.40914,A1_5b
1640,212,-1,スギ,38.07309723,24.29999924,1.522199988,1.176391244,生立木,0,0,0,0,1,,119.3000031,136.9277341,37.29693143,143934.253,-21182.69575,A1_5b
1641,222,-1,スギ,31.47650147,22.29999924,2.99360013,0.763086557,生立木,0,0,0,0,1,,98.59999847,136.9278914,37.29700269,143942.1254,-21168.73578,A1_5b
1642,223,-1,スギ,42.85580063,25.39999962,1.562100053,1.525880814,生立木,1,0,0,0,1,,134.3999939,136.9278026,37.29714162,143957.5628,-21176.56328,A1_5b
1643,225,-1,アカマツ,14.10000038,13.60000038,2,0.10631945,生立木,0,0,0,0,1,,44.20000076,136.9278398,37.29715059,143958.5493,-21173.26906,A1_5b
1644,226,-1,スギ,59.56330109,28.39999962,1.166100025,3.110494137,生立木,0,0,0,0,1,,186.8999939,136.9277665,37.29705473,143947.9285,-21179.79217,A1_5b
1645,227,-1,アテ,18.20000076,16.29999924,1.799999952,0.199538514,生立木,0,0,0,0,1,,57.09999847,136.9277638,37.2970363,143945.8837,-21180.03458,A1_5b
1646,229,-1,アテ,31.20000076,22.20000076,1,0.747543335,生立木,0,0,0,0,1,,98,136.9276734,37.2970537,143947.8351,-21188.04707,A1_5b
1647,230,-1,アテ,37.29999924,23.60000038,2.099999905,1.042348146,生立木,0,0,0,0,1,100年木,117.0999985,136.9277076,37.29703527,143945.7819,-21185.01462,A1_5b
1648,231,-1,アカマツ,17.79999924,16,3.5,0.188408896,生立木,0,0,0,0,1,,55.90000153,136.9276496,37.29699232,143941.0281,-21190.17024,A1_5b
1649,232,-1,スギ,52.77840042,27.39999962,1.704599977,2.406718969,生立木,1,0,0,0,1,,165.5,136.9276194,37.29698526,143940.2524,-21192.85355,A1_5b
1650,233,-1,アテ,36.40000153,23.39999962,3,0.986497641,生立木,0,0,0,0,1,,114.3000031,136.9276751,37.29698424,143940.1266,-21187.9171,A1_5b
1651,234,-1,スギ,39.49399948,24.60000038,2.267499924,1.273244143,生立木,0,0,0,0,1,,123.6999969,136.9277261,37.29696858,143938.3769,-21183.39912,A1_5b
1652,235,-1,スギ,45.25049973,26,1.369600058,1.724738598,生立木,0,0,0,0,1,,141.8999939,136.927585,37.29697808,143939.4632,-21195.90533,A1_5b
1653,236,-1,スギ,30.6398983,22,3.137099981,0.716742635,生立木,0,0,0,0,1,,96.09999847,136.927788,37.29695001,143936.3027,-21177.91937,A1_5b
1654,237,-1,スギ,24.28630066,19.39999962,6.496600151,0.413786978,生立木,0,0,0,0,1,,76,136.9277141,37.29694215,143935.4465,-21184.46824,A1_5b
1655,238,-1,スギ,32.94910049,22.79999924,6.819999695,0.848022699,生立木,0,0,0,0,1,,103.3000031,136.9277613,37.29694042,143935.2442,-21180.28103,A1_5b
1656,239,-1,スギ,37.76619721,24.20000076,1.612999916,1.154391289,生立木,0,0,0,0,1,,118.4000015,136.9276534,37.29692913,143934.0151,-21189.85665,A1_5b
1657,240,-1,スギ,35.07830048,23.39999962,1.73300004,0.975630641,生立木,0,0,0,0,1,,109.9000015,136.9277131,37.29690484,143931.3062,-21184.57225,A1_5b
1658,241,-1,スギ,38.16809845,24.29999924,4.393099785,1.181759477,生立木,0,0,0,0,1,,119.5999985,136.9276648,37.29688021,143928.5842,-21188.85982,A1_5b
1659,248,-1,スギ,43.27489853,25.5,0.615500033,1.559320688,生立木,0,0,0,0,1,,135.6999969,136.9279025,37.29715904,143959.4729,-21167.70221,A1_5b
1660,249,-1,スギ,58.64810181,28.29999924,2.382400036,3.013168097,生立木,0,0,0,0,1,,184,136.9278583,37.2971039,143953.3637,-21171.63862,A1_5b
1661,251,-1,スギ,49.93340302,26.89999962,1.091500044,2.135615349,生立木,0,0,0,0,1,,156.6999969,136.9277572,37.29712884,143956.1544,-21180.59811,A1_5b
1662,255,-1,アテ,31.5,22,1.899999976,0.704140842,生立木,0,0,0,0,1,,98.90000153,136.9276496,37.2970387,143946.175,-21190.15724,A1_5b
1663,256,-1,アテ,36.59999847,23.5,2.799999952,1.001090527,生立木,0,0,0,0,1,,114.9000015,136.9275526,37.29705873,143948.4196,-21198.7535,A1_5b
1664,257,-1,スギ,60.39489746,28.5,0.823499978,3.201438189,生立木,0,0,0,0,1,,189.3999939,136.9275615,37.29702866,143945.0814,-21197.97466,A1_5b
1665,258,-1,スギ,51.71350098,27.20000076,2.430999994,2.301948309,生立木,0,0,0,0,1,,162.3999939,136.9275228,37.29701983,143944.1094,-21201.40589,A1_5b
1666,259,-1,アテ,29.89999962,21.5,3.700000048,0.633511841,生立木,0,0,0,0,1,,93.90000153,136.9275522,37.29694178,143935.4415,-21198.82182,A1_5b
1667,260,-1,スギ,35.84760284,23.70000076,6.506400108,1.027987957,生立木,0,0,0,0,1,,112.4000015,136.9276284,37.29691815,143932.8031,-21192.07101,A1_5b
1668,261,-1,スギ,30.54269981,22,0.762400031,0.712594092,生立木,0,0,0,0,1,,95.80000305,136.9276071,37.2968907,143929.7614,-21193.97259,A1_5b
1669,262,-1,スギ,45.40710068,26,4.691699982,1.735659242,生立木,0,0,0,0,1,,142.6000061,136.9276554,37.2968987,143930.6375,-21189.68744,A1_5b
1670,272,-1,アテ,36.90000153,23.5,2,1.01682198,生立木,0,0,0,0,1,,115.9000015,136.9276715,37.29708626,143951.4486,-21188.20315,A1_5b
1671,273,-1,アテ,15.30000019,14.5,1.899999976,0.130782172,生立木,0,0,0,0,1,,48,136.9275923,37.29707748,143950.4918,-21195.22871,A1_5b
1672,275,-1,アテ,35.20000076,23.10000038,1.299999952,0.913576841,生立木,0,0,0,0,1,,110.5,136.9275857,37.2970683,143949.4748,-21195.81351,A1_5b
1673,278,-1,スギ,23.18610001,18.89999962,1.928700089,0.370459855,生立木,0,0,0,0,1,,72.5,136.927694,37.29692524,143933.5741,-21186.25785,A1_5b
1674,279,-1,スギ,34.70100021,23.29999924,5.486299992,0.952487886,生立木,0,0,0,0,1,,109,136.9275814,37.29689353,143930.0805,-21196.24452,A1_5b
1675,280,-1,スギ,43.1487999,25.5,2.525399923,1.551029563,生立木,0,0,0,0,1,,135.3999939,136.9274495,37.29686281,143926.7012,-21207.94565,A1_5b
1676,290,-1,スギ,63.67679977,28.89999962,1.883099914,3.575498819,生立木,0,0,0,0,1,,199.8000031,136.9274662,37.29704022,143946.3854,-21206.42253,A1_5b
1677,291,-1,アテ,25.5,19.79999924,1,0.439982325,生立木,0,0,0,0,1,,80.09999847,136.927453,37.29701483,143943.5711,-21207.60027,A1_5b
1678,292,-1,アテ,28.60000038,21,2,0.57191664,生立木,0,0,0,0,1,,89.80000305,136.9274662,37.29699028,143940.8432,-21206.43382,A1_5b
1679,293,-1,アテ,31.70000076,22.10000038,2.900000095,0.715909421,生立木,0,0,0,0,1,,99.5,136.927515,37.29694804,143936.1446,-21202.11728,A1_5b
1680,294,-1,スギ,30.82719994,22.10000038,1.486900091,0.728036463,生立木,0,0,0,0,1,,96.69999695,136.9275629,37.29691114,143932.0399,-21197.88439,A1_5b
1681,295,-1,スギ,50.23699951,26.89999962,2.372100115,2.159397125,生立木,0,0,0,0,1,,157.6999969,136.9274044,37.29691648,143932.6676,-21211.93492,A1_5b
1682,297,-1,スギ,42.22850037,25.29999924,2.062599897,1.479520202,生立木,0,0,0,0,1,,132.5,136.9274651,37.29688287,143928.9238,-21206.5566,A1_5b
1683,298,-1,スギ,30.44060135,21.89999962,2.054399967,0.705053687,生立木,0,0,0,0,1,,95.5,136.9275677,37.29687219,143927.7161,-21197.46565,A1_5b
1684,312,-1,スギ,30.07120132,21.79999924,2.053599834,0.68637675,生立木,0,0,0,0,1,,94.19999695,136.9276735,37.29694469,143935.7374,-21188.07101,A1_5b
1685,314,-1,アテ,13.30000019,13,1.200000048,0.091743968,生立木,0,0,0,0,1,,41.70000076,136.9275397,37.29706101,143948.6763,-21199.89405,A1_5b
1686,316,-1,スギ,41.36499786,25.10000038,0.200300008,1.413540006,生立木,0,0,0,0,1,,129.6999969,136.9275279,37.29699372,143941.2114,-21200.9655,A1_5b
1687,318,-1,スギ,51.38439941,27.10000038,0.690500021,2.266954422,生立木,0,0,0,0,1,,161.1000061,136.927435,37.29698611,143940.3874,-21209.19843,A1_5b
1688,319,-1,スギ,33.29880142,22.89999962,1.585399985,0.868300617,生立木,0,0,0,0,1,,104.3000031,136.9274431,37.29693827,143935.0766,-21208.49176,A1_5b
1689,320,-1,スギ,40.41359711,24.89999962,2.481400013,1.343996763,生立木,0,0,0,0,1,,126.9000015,136.9275125,37.29686266,143926.6708,-21202.36711,A1_5b
1690,324,-1,アカマツ,4.199999809,4.400000095,13.89999962,0.00404983,生立木,0,0,0,0,1,,13.10000038,136.9275732,37.29689851,143930.635,-21196.97257,A1_5b
1691,326,-1,スギ,47.23590088,26.39999962,2.413300037,1.893970728,生立木,1,0,0,0,1,,148.1999969,136.9275008,37.2969748,143939.1175,-21203.37147,A1_5b
1692,328,-1,スギ,43.4917984,25.60000038,1.902099967,1.579752326,生立木,0,0,0,0,1,,136.3000031,136.9275064,37.29691238,143932.1891,-21202.88837,A1_5b
1693,329,-1,スギ,36.59349823,23.89999962,4.856100082,1.076339602,生立木,0,0,0,0,1,,114.5999985,136.9273431,37.29697612,143939.2993,-21217.35061,A1_5b
1694,330,-1,スギ,42.62770081,25.39999962,0.462400019,1.511075854,生立木,0,0,0,0,1,,133.8000031,136.9273654,37.29696438,143937.9921,-21215.37837,A1_5b
1695,331,-1,アテ,28.69519997,21.29999924,1.715099931,0.615744293,生立木,1,0,0,0,1,,89.80000305,136.9273549,37.29692155,143933.2413,-21216.32116,A1_5b
1696,333,-1,スギ,52.2806015,27.29999924,0.714300036,2.356842756,生立木,1,0,0,0,1,,163.8999939,136.9272604,37.29692458,143933.5981,-21224.69612,A1_5b
